Mouse_20110408_610x610x660um, min seglength =  50.0
609.280000 609.280000 662.000000 box dimensions in microns
30   30   30	number of tissue points in x,y,z directions
50.	outer bound distance (100. in test case)
100.	max. segment length.  (5. in test case)
4 nodsegm, max. allowed number of segments per node
3573	total number of segments
name  type   from   to   diam. rel. flow  hem.
18111 4 17938 17946 5.000000 0.357365 0.400000
18119 4 17946 17958 5.000000 0.357365 0.400000
18124 4 17952 17958 5.000000 -0.357365 0.400000
18134 4 17960 17968 2.000000 -0.062731 0.400000
18142 4 17968 17914 2.000000 -0.062731 0.400000
18150 4 17914 17979 8.000000 -0.227043 0.400000
18154 4 19710 16761 5.000000 -2.230675 0.400000
18162 4 19710 14508 5.000000 2.230675 0.400000
18171 4 15833 17996 5.000000 0.830738 0.400000
18172 4 17919 19711 4.500000 -0.069856 0.400000
18175 4 19711 18006 4.500000 -0.069856 0.400000
18185 4 17919 18007 3.000000 -0.045201 0.400000
18188 4 1251 1250 23.500000 0.712855 0.400000
18189 4 19833 4252 19.000000 -23.398537 0.400000
18195 4 6069 19732 5.000000 0.208738 0.400000
18203 4 7 1 30.500000 -478.049988 0.400000
18229 4 288 18053 3.500000 -0.835327 0.400000
18245 4 81 18038 8.500000 -3.642262 0.400000
18253 4 7 11 30.500000 478.049988 0.400000
18261 4 722 18082 9.000000 25.165001 0.400000
18269 4 757 796 3.500000 1.244894 0.400000
18271 4 832 18090 3.000000 -0.368563 0.400000
18291 4 1164 18111 5.000000 -0.737294 0.400000
18294 4 1182 1227 5.000000 -1.472543 0.400000
18298 4 1302 18116 4.000000 0.086459 0.400000
18333 4 111 18149 3.500000 0.625162 0.400000
18337 4 1863 18153 5.500000 -0.796828 0.400000
18338 4 1883 18154 5.000000 1.371661 0.400000
18342 4 1972 18158 2.500000 0.333889 0.400000
18373 4 2387 18185 5.000000 -1.305601 0.400000
18379 4 2514 18190 3.500000 0.799659 0.400000
18383 4 2527 18192 5.500000 -1.906829 0.400000
18395 4 564 18203 5.000000 8.072101 0.400000
18406 4 2090 18213 2.000000 -0.320499 0.400000
18411 4 2813 18218 6.000000 -2.421812 0.400000
18454 4 3232 18255 6.000000 -4.716030 0.400000
18463 4 3418 18263 5.000000 -1.876161 0.400000
18473 4 3553 18273 3.000000 -0.177974 0.400000
18475 4 3576 18275 5.000000 -0.097390 0.400000
18483 4 1215 18279 5.000000 -0.630093 0.400000
18496 4 1624 2371 28.000000 54.213108 0.400000
18500 4 3023 18293 3.000000 0.166464 0.400000
18510 4 3953 18300 4.000000 0.050746 0.400000
18516 4 4081 18305 6.500000 -0.009829 0.400000
18536 4 4313 18323 4.000000 0.060938 0.400000
18545 4 1479 18331 4.500000 1.622705 0.400000
18546 4 1479 18332 3.000000 0.818037 0.400000
18563 4 47 18347 23.000000 39.328560 0.400000
18576 4 4825 18359 6.000000 -0.173415 0.400000
18610 4 5240 18389 5.000000 -0.036187 0.400000
18611 4 2371 18391 6.000000 -0.442450 0.400000
18619 4 5187 18398 3.000000 0.142891 0.400000
18636 4 5535 5520 5.000000 -0.004654 0.400000
18642 4 4139 18418 4.500000 -1.599047 0.400000
18648 4 1175 18424 14.000000 23.366709 0.400000
18652 4 879 792 21.500000 -32.139999 0.400000
18723 4 6684 18494 6.000000 -0.124280 0.400000
18725 4 5207 18496 3.000000 -0.038451 0.400000
18774 4 7202 18541 6.000000 0.125256 0.400000
18783 4 7439 18548 4.000000 -0.045531 0.400000
18800 4 5377 18564 3.000000 0.632787 0.400000
18816 4 6069 18580 6.000000 0.121500 0.400000
18827 4 7859 18591 8.000000 4.345319 0.400000
18834 4 7937 18594 2.500000 -0.018985 0.400000
18848 4 8134 18606 5.000000 -0.809107 0.400000
18883 4 8471 18638 4.000000 0.008706 0.400000
18890 4 7859 7132 10.000000 -6.613474 0.400000
18914 4 8722 8723 10.000000 1.792287 0.400000
18924 4 3575 18674 4.000000 -0.022588 0.400000
18930 4 5271 18679 4.500000 0.030640 0.400000
18945 4 5041 18694 7.000000 -9.593297 0.400000
18949 4 4020 18697 3.000000 -0.141038 0.400000
18959 4 9131 18707 6.000000 -0.277689 0.400000
18970 4 5160 18718 3.500000 -0.075721 0.400000
18991 4 7426 18737 5.000000 -3.090601 0.400000
19002 4 3186 18748 5.000000 1.400135 0.400000
19004 4 7360 18750 12.000000 -3.081492 0.400000
19012 4 8608 18758 4.000000 -0.019137 0.400000
19037 4 942 943 18.000000 -23.030737 0.400000
19046 4 7583 18791 2.000000 -0.519126 0.400000
19097 4 10470 18839 4.000000 -0.242613 0.400000
19109 4 4290 18850 12.000000 -3.091300 0.400000
19118 4 7132 18858 5.000000 3.218263 0.400000
19125 4 6419 18864 6.000000 -0.242716 0.400000
19126 4 10693 18865 6.000000 0.824022 0.400000
19172 4 11100 18903 7.000000 -0.155649 0.400000
19175 4 4307 18906 7.000000 -0.815789 0.400000
19177 4 7407 18908 4.000000 -0.254788 0.400000
19180 4 9574 18911 5.000000 0.961143 0.400000
19183 4 5776 18914 7.000000 9.322330 0.400000
19214 4 11561 18942 4.000000 0.059706 0.400000
19239 4 11739 18965 4.000000 0.056289 0.400000
19241 4 10684 18967 6.000000 -0.788969 0.400000
19261 4 10418 18986 4.000000 0.099666 0.400000
19281 4 12175 19005 5.500000 -0.346322 0.400000
19304 4 8846 19025 5.000000 -0.258504 0.400000
19311 4 9768 19030 5.000000 -0.946308 0.400000
19312 4 10418 19031 4.500000 -2.268155 0.400000
19313 4 7873 19032 4.000000 1.046194 0.400000
19333 4 11082 19050 3.000000 0.898816 0.400000
19356 4 12907 19070 4.000000 0.155535 0.400000
19357 4 7666 19071 9.000000 1.622198 0.400000
19368 4 13031 19082 7.000000 0.085286 0.400000
19370 4 13076 19083 4.000000 -0.045902 0.400000
19387 4 3857 19099 10.000000 -1.157445 0.400000
19396 4 12293 19107 5.000000 -0.512135 0.400000
19415 4 13395 19127 5.000000 -0.591333 0.400000
19447 4 13553 19155 7.000000 -7.140040 0.400000
19459 4 13566 13624 7.000000 -7.140040 0.400000
19471 4 8514 13712 6.000000 1.087611 0.400000
19472 4 13712 19174 4.000000 1.113690 0.400000
19479 4 11628 19181 2.000000 0.038738 0.400000
19509 4 8705 19207 6.500000 2.762361 0.400000
19573 4 10129 11808 9.000000 8.942457 0.400000
19592 4 14545 19277 6.000000 -0.242203 0.400000
19599 4 13394 19283 9.500000 -4.065590 0.400000
19606 4 13912 19289 3.000000 -0.071508 0.400000
19612 4 14638 12143 4.000000 0.125162 0.400000
19626 4 8765 8766 18.500000 -17.693594 0.400000
19634 4 13305 19312 6.000000 -1.803615 0.400000
19660 4 7410 19335 6.000000 -5.720273 0.400000
19726 4 15137 19391 6.000000 -0.131243 0.400000
19728 4 14011 19980 8.000000 -1.082216 0.400000
19733 4 13898 19396 5.000000 -0.223246 0.400000
19745 4 15546 19407 4.000000 -0.088453 0.400000
19746 4 13519 13520 10.000000 0.530115 0.400000
19747 4 15616 19408 4.000000 -0.043107 0.400000
19766 4 15687 19679 6.000000 -0.344498 0.400000
19772 4 15502 19428 2.000000 0.021924 0.400000
19777 4 15139 19432 5.000000 -0.147992 0.400000
19789 4 12598 13927 18.000000 0.876650 0.400000
19817 4 16624 16011 7.000000 -1.542687 0.400000
19830 4 14968 19478 5.000000 -0.184720 0.400000
19852 4 16339 19497 4.000000 0.918199 0.400000
19871 4 11808 19512 6.000000 4.023889 0.400000
19947 4 17002 19579 3.000000 0.030467 0.400000
19954 4 15321 19586 5.000000 0.114305 0.400000
19958 4 15734 17089 5.000000 -0.197206 0.400000
19965 4 14329 19594 5.000000 -0.028021 0.400000
19971 4 17155 15444 5.000000 0.163894 0.400000
19976 4 13883 19604 5.000000 -0.202705 0.400000
19979 4 13896 19605 5.000000 -0.169286 0.400000
19994 4 17398 19619 4.000000 -0.231147 0.400000
19997 4 16004 19461 6.000000 -0.117939 0.400000
20004 4 17501 19626 6.000000 -1.085204 0.400000
20009 4 14226 17514 5.000000 0.002050 0.400000
20012 4 14226 19632 6.000000 0.210108 0.400000
20040 4 13865 15299 6.500000 -0.422798 0.400000
20111 4 4251 19714 4.000000 0.046045 0.400000
20122 4 19725 3130 10.500000 0.753046 0.400000
20132 4 3135 19736 24.500000 68.044441 0.400000
20135 4 19736 19738 24.500000 68.044441 0.400000
20137 4 19738 19744 25.000000 -54.655556 0.400000
20152 4 19747 19753 22.000000 295.867737 0.400000
20158 4 19753 19759 22.000000 295.867737 0.400000
20164 4 19759 19193 22.000000 295.867737 0.400000
20168 4 989 19768 6.000000 -12.871857 0.400000
20174 4 19768 19776 6.000000 -12.871857 0.400000
20178 4 19806 19776 6.000000 12.871857 0.400000
20190 4 1251 19785 4.000000 -0.044390 0.400000
20203 4 19738 19796 31.200001 122.699997 0.400000 **Changed diameter from 43.0 to 31.2 (Murray's Law)
20205 4 19867 19799 6.000000 0.311004 0.400000
20208 4 102 81 11.500000 25.111393 0.400000
20216 4 29 19805 9.500000 54.770481 0.400000
20219 4 11086 11084 15.000000 8.721885 0.400000
20223 4 15137 19807 12.500000 -2.631800 0.400000
20226 4 19811 19812 15.500000 -4.676311 0.400000
20231 4 7792 19815 10.000000 -1.210524 0.400000
20233 4 7792 19812 10.500000 1.377915 0.400000
20239 4 7248 19037 13.000000 -2.886626 0.400000
20242 4 7248 7791 11.000000 3.102354 0.400000
20244 4 7791 19812 13.000000 3.298396 0.400000
20246 4 15437 14545 12.500000 2.509958 0.400000
20251 4 19831 19830 4.000000 0.039413 0.400000
20266 4 19843 19848 7.000000 10.202513 0.400000
20271 4 19848 19852 7.000000 10.202513 0.400000
20275 4 19852 19207 7.000000 10.202513 0.400000
20281 4 19857 19862 4.000000 0.030488 0.400000
20289 4 946 19966 17.000000 -20.438643 0.400000
20291 4 19966 1685 17.000000 -20.438643 0.400000
20295 4 19867 19872 9.000000 -1.183962 0.400000
20300 4 19872 19980 9.000000 -1.183962 0.400000
20322 4 19891 19892 4.000000 0.127135 0.400000
20323 4 19892 19900 9.000000 -0.003715 0.400000
20342 4 1021 19910 3.000000 0.410446 0.400000
20344 4 19911 19921 5.000000 -1.940860 0.400000
20354 4 19921 19926 5.000000 1.845274 0.400000
20364 4 381 19921 6.000000 3.786134 0.400000
20366 4 379 19945 6.000000 -6.000869 0.400000
20399 4 19962 19964 20.000000 403.279510 0.400000
20406 4 15036 19976 22.000000 40.000000 0.400000
20416 4 19976 19979 22.000000 40.000000 0.400000
20421 4 19980 19988 18.000000 -2.266178 0.400000
20429 4 19988 19993 18.000000 -2.266178 0.400000
20434 4 19993 19998 18.000000 -2.266178 0.400000
20439 4 19998 20003 18.000000 -2.266178 0.400000
20444 4 20003 20004 18.000000 -2.266178 0.400000
20445 4 11 20012 28.500000 20.000000 0.400000
20453 4 20012 20019 28.500000 20.000000 0.400000
20460 4 20019 20026 28.500000 20.000000 0.400000
20467 4 20026 20029 28.500000 20.000000 0.400000
20470 4 13395 11086 5.000000 0.593892 0.400000
20472 4 17932 16895 7.500000 0.541837 0.400000
3131	total number of nodes
name  x     y     z
     1    17.465   434.615    36.509
     7    53.650   461.995    31.498
    11    83.787   477.069    31.848
    14    49.238   599.074    13.416
    17    39.761   572.613    20.347
    29   131.041   457.912    26.514
    42   261.380   598.054    29.249
    47   267.785   581.712    80.380
    51   271.490   587.214   109.999
    58   277.026   575.194   176.507
    67   375.166   560.056    18.020
    72   399.687   560.159    20.643
    81   433.518   564.724    31.406
    83   341.596   525.622    17.052
    84   339.166   521.108    17.840
    87   348.385   508.766    24.376
    95   382.732   527.397    17.447
    99   447.961   578.539    25.097
   102   432.625   552.484    62.466
   107   361.186   499.728    58.205
   111   371.237   506.916    84.626
   118   377.543   484.270   123.766
   130   265.829   438.855    39.170
   145   335.752   424.234    23.513
   153   377.715   410.166    25.519
   155   387.301   404.774    30.459
   165   394.129   375.185    68.259
   173   435.579   407.324    28.887
   182   345.627   583.826    22.148
   185   344.191   568.905    34.925
   206   271.761   492.018    87.278
   214   234.682   481.499   112.009
   215   231.640   477.547   110.340
   220   355.948   568.213    63.282
   232   276.132   485.245    74.299
   239   203.800   473.811   119.991
   240   201.183   476.146   126.774
   246   209.649   483.022   168.032
   254   245.969   511.709   168.347
   258   256.484   528.226   185.667
   264   169.338   418.402    36.973
   269   207.165   368.247    16.605
   277   230.616   330.064    20.625
   286   268.487   299.168    24.886
   288   168.098   378.974    21.972
   303   115.192   310.180    28.896
   312   123.554   405.254    23.946
   316   107.551   401.618    27.254
   323   162.042   416.896    68.328
   330   183.748   455.003   108.288
   338   179.783   456.754   155.814
   347   230.191   387.522    50.677
   351   235.795   396.661    72.779
   358   241.481   435.573   102.561
   360     6.982   555.944    18.051
   379   311.520   250.419    40.601
   381   294.600   262.797    36.436
   397   226.112   516.679    21.852
   403   242.870   560.336    21.077
   414   266.182   605.086    19.983
   424   430.676   536.037    22.492
   429   459.679   598.696    24.384
   430   437.096   490.994    21.969
   436   460.930   481.833    31.397
   439   461.311   469.015    47.140
   441   461.696   468.528    62.855
   449   455.549   476.228   106.873
   457   453.211   464.042   160.070
   465   456.199   442.504   200.130
   477   475.041   527.380    23.194
   486   458.479   571.823    22.745
   490   462.665   438.483   216.017
   493    91.652   301.396    40.770
   501    49.823   291.434    36.822
   503    43.289   276.896    38.933
   510    14.182   241.958    49.305
   521   119.850   414.311    77.708
   530   123.585   456.656    93.047
   539   157.903   482.512   109.708
   549   166.957   485.698   110.284
   559   344.527   205.613    76.931
   564   403.992   364.966   104.462
   569   414.018   346.703   124.290
   575   431.623   361.644   162.259
   581   448.212   370.101   201.354
   588   461.850   386.850   244.747
   598    90.143   354.086    47.298
   603    91.202   341.385    89.577
   610   101.941   328.828   127.646
   617   124.715   292.028   115.216
   625   154.076   256.455   127.140
   642   341.108   298.562    38.383
   649   367.503   260.419    37.779
   652   327.659   341.933    44.529
   653   327.395   344.138    51.658
   655   329.326   350.889    60.158
   658   338.599   350.328    83.535
   666   364.095   365.487   120.630
   674   365.435   373.670   168.367
   678   365.343   382.575   199.597
   680   324.378   338.915    60.132
   684   329.926   341.240   102.731
   692   328.705   344.863   149.926
   693   327.050   345.319   157.358
   701   335.675   336.712   201.395
   703   336.572   335.922   220.795
   714   339.014   345.889   264.715
   722   513.736   385.503    48.215
   737   501.802   457.595    33.383
   745   482.609   426.056    66.380
   752   469.219   409.779   105.856
   757   476.448   388.924   128.700
   764   506.365   404.566   149.905
   771   536.978   411.565   131.101
   773   524.080   497.563    28.628
   776   538.142   506.503    30.359
   785   568.075   543.029    32.433
   788   579.891   551.427    35.915
   792   573.124   571.829    41.666
   796   477.642   382.279   125.637
   803   467.604   387.424    83.140
   805   460.423   389.396    73.036
   817   538.201   452.747   122.151
   820   544.903   459.501   106.730
   829   583.113   467.863    80.673
   831   592.178   469.174    75.015
   832   593.109   468.540    63.839
   838   541.684   387.663   130.809
   839   548.393   392.076   142.099
   848   470.422   347.372    85.363
   851   485.847   342.583    89.022
   858   515.734   318.377    74.848
   870   593.909   507.030    35.148
   879   558.504   600.324    33.172
   885   178.360   230.270    35.001
   903   109.046   127.456    51.381
   907   198.495   265.690    39.144
   919   195.396   282.033    63.861
   920   190.422   286.158    64.677
   928   173.829   322.899    73.094
   934   183.504   338.748   104.854
   942   404.355   213.853    99.600
   943   406.491   212.605   104.841
   946   417.076   219.822   137.367
   947   530.603   383.533    96.641
   951   539.330   382.953   122.936
   961   561.352   389.932    39.529
   964   546.804   388.823   199.170
   969   553.781   393.954   243.085
   978    81.306   563.180    21.188
   988    85.407   588.499    71.038
   989    72.331   517.868    29.059
   990    84.019   589.740    76.604
  1009   303.654   207.974    46.969
  1012   249.301   254.448    33.065
  1021   206.794   273.630    32.093
  1032   155.111   278.132    30.701
  1041   112.801   261.720    35.165
  1052    68.431   275.706    36.422
  1077   320.026   190.126   118.693
  1086   328.308   165.784   108.417
  1093   319.281   170.466    66.250
  1098   311.168   178.744   120.161
  1100   301.733   176.925   125.034
  1104   286.918   157.603   112.094
  1106   284.490   139.827   112.649
  1121   502.796   562.133    48.037
  1134   494.221   539.210   110.614
  1136   499.764   530.964   108.307
  1144   514.725   492.478   122.851
  1156   477.027   508.102    67.167
  1159   462.754   508.425    78.116
  1164   503.269   547.872    48.794
  1173   476.749   509.667    61.301
  1175   438.082   539.726   110.577
  1182   445.114   540.560   167.448
  1187   433.826   538.672   206.445
  1191   441.661   532.556   244.895
  1204   489.055   484.836   140.679
  1211   483.475   488.264   184.603
  1215   484.651   494.927   206.538
  1222   490.676   525.551   190.317
  1227   459.323   544.284   178.459
  1237   566.691   555.262    89.481
  1238   564.394   556.308    95.147
  1243   567.128   554.660   140.900
  1244   562.978   555.621   145.991
  1250   421.352   193.562    62.092
  1251   427.615   194.801    57.677
  1262   459.509   316.162    38.224
  1268   422.382   285.801    37.939
  1278   417.157   240.223    46.255
  1287   503.880   324.214    39.829
  1296   537.729   359.988    39.206
  1302   565.622   374.110    40.761
  1306   607.080   406.776    41.077
  1316   579.221   324.830    44.197
  1326   566.853   277.217    48.512
  1331   557.992   253.866    56.172
  1336   550.520   260.324    77.665
  1340   551.566   266.451   106.181
  1351   556.663   429.877    61.936
  1361   509.947   430.986    73.532
  1369   501.424   423.594   120.198
  1377   538.289   463.320    87.870
  1385   100.146   117.231    60.179
  1390    72.616   112.441    58.311
  1397   363.315   193.726   104.466
  1408   263.820   181.542    46.655
  1417   240.064   142.001    50.495
  1425   205.773   126.645    50.135
  1448   442.011   427.026    57.388
  1450   604.160   546.267    35.916
  1460   559.948   450.956    34.702
  1469   546.671   493.637    30.248
  1476   111.389   336.112   162.868
  1479   121.564   348.241   163.505
  1486   114.507   319.730   203.148
  1487   115.913   314.199   210.307
  1492   489.341   247.391    49.258
  1504   514.039   206.077    56.964
  1516   476.943   285.342    61.143
  1521   455.085   298.789    63.285
  1529   415.552   287.748    78.565
  1553   463.620   207.323    56.071
  1571   490.322   311.534   100.355
  1583   398.955   292.900    69.884
  1598   414.765   321.551    56.689
  1600   405.069   318.206    56.361
  1608   516.581   159.153    68.431
  1618   535.553   115.789    82.997
  1620   546.639   109.905    85.131
  1624   541.341    73.952    92.665
  1635     4.185   260.773    57.493
  1645   185.126   169.353    43.503
  1655   183.954   215.523    37.318
  1663   139.089    46.815    67.871
  1670   160.523    32.791    74.947
  1676    94.147    32.587    70.255
  1681    71.711    18.768    72.162
  1685   425.014   216.545   197.347
  1689   280.118   137.017   122.910
  1690   297.324   125.285    74.586
  1697   294.823   196.256   142.915
  1707    48.388   600.706   108.971
  1711    29.201   608.303   118.854
  1712   410.944   204.669    72.250
  1718   576.575   199.419    67.486
  1726   602.871   212.284    67.100
  1731   540.808   292.399   122.507
  1738   532.660   317.274    84.362
  1748   528.580   274.039    75.869
  1750   533.558   264.593    75.062
  1754   571.988   142.703    82.115
  1768   274.821    87.203    66.565
  1774   255.408    53.443    67.972
  1790   334.982   519.286    89.998
